order,tensor,producer_node,op_type,fp32_absmax,int8_absmax,fp32_all_zero,int8_all_zero,diverged_to_zero,scale,zero_point
622,/model.16/m.0/m/m.0/Add_output_0_QuantizeLinear_Output,/model.16/m.0/m/m.0/Add_output_0_QuantizeLinear,QuantizeLinear,8.222136497497559,181.0,0,0,0,0.04503979906439781,12.0
623,/model.16/m.0/m/m.0/Add_output_0_DequantizeLinear_Output,/model.16/m.0/m/m.0/Add_output_0_DequantizeLinear,DequantizeLinear,8.222136497497559,7.611725807189941,0,0,0,0.04503979906439781,12.0
624,/model.16/m.0/m/m.1/cv1/conv/Conv_output_0,/model.16/m.0/m/m.1/cv1/conv/Conv,Conv,8.053050994873047,7.608774662017822,0,0,0,,
625,/model.16/m.0/m/m.1/cv1/conv/Conv_output_0_QuantizeLinear_Output,/model.16/m.0/m/m.1/cv1/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,8.053050994873047,219.0,0,0,0,0.06856812536716461,147.0
626,/model.16/m.0/m/m.1/cv1/conv/Conv_output_0_DequantizeLinear_Output,/model.16/m.0/m/m.1/cv1/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,8.053050994873047,7.611062049865723,0,0,0,0.06856812536716461,147.0
627,/model.16/m.0/m/m.1/cv1/act/Sigmoid_output_0,/model.16/m.0/m/m.1/cv1/act/Sigmoid,Sigmoid,0.9911869168281555,0.9928743839263916,0,0,0,,
628,/model.16/m.0/m/m.1/cv1/act/Sigmoid_output_0_QuantizeLinear_Output,/model.16/m.0/m/m.1/cv1/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9911869168281555,253.0,0,0,0,0.003919204231351614,0.0
629,/model.16/m.0/m/m.1/cv1/act/Sigmoid_output_0_DequantizeLinear_Output,/model.16/m.0/m/m.1/cv1/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9911869168281555,0.9915586709976196,0,0,0,0.003919204231351614,0.0
630,/model.16/m.0/m/m.1/cv1/act/Mul_output_0,/model.16/m.0/m/m.1/cv1/act/Mul,Mul,4.681046485900879,4.895230770111084,0,0,0,,
631,/model.16/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear_Output,/model.16/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear,QuantizeLinear,4.681046485900879,171.0,0,0,0,0.030144859105348587,9.0
632,/model.16/m.0/m/m.1/cv1/act/Mul_output_0_DequantizeLinear_Output,/model.16/m.0/m/m.1/cv1/act/Mul_output_0_DequantizeLinear,DequantizeLinear,4.681046485900879,4.883467197418213,0,0,0,0.030144859105348587,9.0
633,/model.16/m.0/m/m.1/cv2/conv/Conv_output_0,/model.16/m.0/m/m.1/cv2/conv/Conv,Conv,14.772809982299805,14.842569351196289,0,0,0,,
634,/model.16/m.0/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear_Output,/model.16/m.0/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,14.772809982299805,215.0,0,0,0,0.15534186363220215,119.0
635,/model.16/m.0/m/m.1/cv2/conv/Conv_output_0_DequantizeLinear_Output,/model.16/m.0/m/m.1/cv2/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,14.772809982299805,14.912818908691406,0,0,0,0.15534186363220215,119.0
636,/model.16/m.0/m/m.1/cv2/act/Sigmoid_output_0,/model.16/m.0/m/m.1/cv2/act/Sigmoid,Sigmoid,0.9999996423721313,0.9999996423721313,0,0,0,,
637,/model.16/m.0/m/m.1/cv2/act/Sigmoid_output_0_QuantizeLinear_Output,/model.16/m.0/m/m.1/cv2/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9999996423721313,255.0,0,0,0,0.003921568859368563,0.0
638,/model.16/m.0/m/m.1/cv2/act/Sigmoid_output_0_DequantizeLinear_Output,/model.16/m.0/m/m.1/cv2/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9999996423721313,1.0,0,0,0,0.003921568859368563,0.0
639,/model.16/m.0/m/m.1/cv2/act/Mul_output_0,/model.16/m.0/m/m.1/cv2/act/Mul,Mul,14.772804260253906,14.912818908691406,0,0,0,,
640,/model.16/m.0/m/m.1/cv2/act/Mul_output_0_QuantizeLinear_Output,/model.16/m.0/m/m.1/cv2/act/Mul_output_0_QuantizeLinear,QuantizeLinear,14.772804260253906,181.0,0,0,0,0.08397342264652252,3.0
641,/model.16/m.0/m/m.1/cv2/act/Mul_output_0_DequantizeLinear_Output,/model.16/m.0/m/m.1/cv2/act/Mul_output_0_DequantizeLinear,DequantizeLinear,14.772804260253906,14.947269439697266,0,0,0,0.08397342264652252,3.0
642,/model.16/m.0/m/m.1/Add_output_0,/model.16/m.0/m/m.1/Add,Add,17.965511322021484,19.532926559448242,0,0,0,,
643,/model.16/m.0/m/m.1/Add_output_0_QuantizeLinear_Output,/model.16/m.0/m/m.1/Add_output_0_QuantizeLinear,QuantizeLinear,17.965511322021484,193.0,0,0,0,0.105539470911026,8.0
644,/model.16/m.0/m/m.1/Add_output_0_DequantizeLinear_Output,/model.16/m.0/m/m.1/Add_output_0_DequantizeLinear,DequantizeLinear,17.965511322021484,19.52480125427246,0,0,0,0.105539470911026,8.0
645,/model.16/m.0/Concat_output_0,/model.16/m.0/Concat,Concat,17.965511322021484,19.52480125427246,0,0,0,,
646,/model.16/m.0/Concat_output_0_QuantizeLinear_Output,/model.16/m.0/Concat_output_0_QuantizeLinear,QuantizeLinear,17.965511322021484,193.0,0,0,0,0.105539470911026,8.0
647,/model.16/m.0/Concat_output_0_DequantizeLinear_Output,/model.16/m.0/Concat_output_0_DequantizeLinear,DequantizeLinear,17.965511322021484,19.52480125427246,0,0,0,0.105539470911026,8.0
648,/model.16/m.0/cv3/conv/Conv_output_0,/model.16/m.0/cv3/conv/Conv,Conv,12.74960994720459,13.632514953613281,0,0,0,,
649,/model.16/m.0/cv3/conv/Conv_output_0_QuantizeLinear_Output,/model.16/m.0/cv3/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,12.74960994720459,232.0,0,0,0,0.1036161258816719,134.0
650,/model.16/m.0/cv3/conv/Conv_output_0_DequantizeLinear_Output,/model.16/m.0/cv3/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,12.74960994720459,13.677329063415527,0,0,0,0.1036161258816719,134.0
651,/model.16/m.0/cv3/act/Sigmoid_output_0,/model.16/m.0/cv3/act/Sigmoid,Sigmoid,0.9999121427536011,0.9999611377716064,0,0,0,,
652,/model.16/m.0/cv3/act/Sigmoid_output_0_QuantizeLinear_Output,/model.16/m.0/cv3/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9999121427536011,255.0,0,0,0,0.003921554423868656,0.0
653,/model.16/m.0/cv3/act/Sigmoid_output_0_DequantizeLinear_Output,/model.16/m.0/cv3/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9999121427536011,0.9999963641166687,0,0,0,0.003921554423868656,0.0
654,/model.16/m.0/cv3/act/Mul_output_0,/model.16/m.0/cv3/act/Mul,Mul,9.338680267333984,10.154343605041504,0,0,0,,
655,/model.16/m.0/cv3/act/Mul_output_0_QuantizeLinear_Output,/model.16/m.0/cv3/act/Mul_output_0_QuantizeLinear,QuantizeLinear,9.338680267333984,208.0,0,0,0,0.050259072333574295,6.0
656,/model.16/m.0/cv3/act/Mul_output_0_DequantizeLinear_Output,/model.16/m.0/cv3/act/Mul_output_0_DequantizeLinear,DequantizeLinear,9.338680267333984,10.152332305908203,0,0,0,0.050259072333574295,6.0
657,/model.16/Concat_output_0,/model.16/Concat,Concat,9.338680267333984,10.152332305908203,0,0,0,,
658,/model.16/Concat_output_0_QuantizeLinear_Output,/model.16/Concat_output_0_QuantizeLinear,QuantizeLinear,9.338680267333984,208.0,0,0,0,0.050259072333574295,6.0
659,/model.16/Concat_output_0_DequantizeLinear_Output,/model.16/Concat_output_0_DequantizeLinear,DequantizeLinear,9.338680267333984,10.152332305908203,0,0,0,0.050259072333574295,6.0
660,/model.16/cv2/conv/Conv_output_0,/model.16/cv2/conv/Conv,Conv,20.590471267700195,20.723318099975586,0,0,0,,
661,/model.16/cv2/conv/Conv_output_0_QuantizeLinear_Output,/model.16/cv2/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,20.590471267700195,230.0,0,0,0,0.1991790235042572,184.0
662,/model.16/cv2/conv/Conv_output_0_DequantizeLinear_Output,/model.16/cv2/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,20.590471267700195,20.714618682861328,0,0,0,0.1991790235042572,184.0
663,/model.16/cv2/act/Sigmoid_output_0,/model.16/cv2/act/Sigmoid,Sigmoid,0.9998952150344849,0.9998950958251953,0,0,0,,
664,/model.16/cv2/act/Sigmoid_output_0_QuantizeLinear_Output,/model.16/cv2/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9998952150344849,255.0,0,0,0,0.003921566065400839,0.0
665,/model.16/cv2/act/Sigmoid_output_0_DequantizeLinear_Output,/model.16/cv2/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9998952150344849,0.9999993443489075,0,0,0,0.003921566065400839,0.0
666,/model.16/cv2/act/Mul_output_0,/model.16/cv2/act/Mul,Mul,9.162189483642578,9.162229537963867,0,0,0,,
667,/model.16/cv2/act/Mul_output_0_QuantizeLinear_Output,/model.16/cv2/act/Mul_output_0_QuantizeLinear,QuantizeLinear,9.162189483642578,166.0,0,0,0,0.05693851783871651,5.0
668,/model.16/cv2/act/Mul_output_0_DequantizeLinear_Output,/model.16/cv2/act/Mul_output_0_DequantizeLinear,DequantizeLinear,9.162189483642578,9.16710090637207,0,0,0,0.05693851783871651,5.0
669,/model.17/conv/Conv_output_0,/model.17/conv/Conv,Conv,6.253134250640869,6.538316249847412,0,0,0,,
670,/model.23/one2one_cv2.0/one2one_cv2.0.0/conv/Conv_output_0,/model.23/one2one_cv2.0/one2one_cv2.0.0/conv/Conv,Conv,23.505277633666992,26.69375228881836,0,0,0,,
671,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/conv/Conv_output_0,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/conv/Conv,Conv,15.48088264465332,15.116023063659668,0,0,0,,
672,/model.17/conv/Conv_output_0_QuantizeLinear_Output,/model.17/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,6.253134250640869,222.0,0,0,0,0.06053958088159561,139.0
673,/model.23/one2one_cv2.0/one2one_cv2.0.0/conv/Conv_output_0_QuantizeLinear_Output,/model.23/one2one_cv2.0/one2one_cv2.0.0/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,23.505277633666992,240.0,0,0,0,0.21870724856853485,151.0
674,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/conv/Conv_output_0_QuantizeLinear_Output,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,15.48088264465332,216.0,0,0,0,0.12349388748407364,94.0
675,/model.17/conv/Conv_output_0_DequantizeLinear_Output,/model.17/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,6.253134250640869,6.538274765014648,0,0,0,0.06053958088159561,139.0
676,/model.23/one2one_cv2.0/one2one_cv2.0.0/conv/Conv_output_0_DequantizeLinear_Output,/model.23/one2one_cv2.0/one2one_cv2.0.0/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,23.505277633666992,26.682283401489258,0,0,0,0.21870724856853485,151.0
677,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/conv/Conv_output_0_DequantizeLinear_Output,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,15.48088264465332,15.066254615783691,0,0,0,0.12349388748407364,94.0
678,/model.17/act/Sigmoid_output_0,/model.17/act/Sigmoid,Sigmoid,0.9937354326248169,0.9934698939323425,0,0,0,,
679,/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Sigmoid_output_0,/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Sigmoid,Sigmoid,1.0,1.0,0,0,0,,
680,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/act/Sigmoid_output_0,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/act/Sigmoid,Sigmoid,0.9999997615814209,0.9999996423721313,0,0,0,,
681,/model.17/act/Sigmoid_output_0_QuantizeLinear_Output,/model.17/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9937354326248169,254.0,0,0,0,0.003917998634278774,0.0
682,/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Sigmoid_output_0_QuantizeLinear_Output,/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,1.0,255.0,0,0,0,0.003921568859368563,0.0
683,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/act/Sigmoid_output_0_QuantizeLinear_Output,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9999997615814209,255.0,0,0,0,0.003921568859368563,0.0
684,/model.17/act/Sigmoid_output_0_DequantizeLinear_Output,/model.17/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9937354326248169,0.9951716661453247,0,0,0,0.003917998634278774,0.0
685,/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Sigmoid_output_0_DequantizeLinear_Output,/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,1.0,1.0,0,0,0,0.003921568859368563,0.0
686,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/act/Sigmoid_output_0_DequantizeLinear_Output,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9999997615814209,1.0,0,0,0,0.003921568859368563,0.0
687,/model.17/act/Mul_output_0,/model.17/act/Mul,Mul,5.034818172454834,5.000523567199707,0,0,0,,
688,/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Mul_output_0,/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Mul,Mul,18.709936141967773,19.46494483947754,0,0,0,,
689,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/act/Mul_output_0,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/act/Mul,Mul,15.480878829956055,15.066254615783691,0,0,0,,
690,/model.17/act/Mul_output_0_QuantizeLinear_Output,/model.17/act/Mul_output_0_QuantizeLinear,QuantizeLinear,5.034818172454834,185.0,0,0,0,0.028520449995994568,10.0
691,/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Mul_output_0_QuantizeLinear_Output,/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Mul_output_0_QuantizeLinear,QuantizeLinear,18.709936141967773,219.0,0,0,0,0.09021290391683578,3.0
692,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/act/Mul_output_0_QuantizeLinear_Output,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/act/Mul_output_0_QuantizeLinear,QuantizeLinear,15.480878829956055,195.0,0,0,0,0.07882340252399445,4.0
693,/model.17/act/Mul_output_0_DequantizeLinear_Output,/model.17/act/Mul_output_0_DequantizeLinear,DequantizeLinear,5.034818172454834,4.991078853607178,0,0,0,0.028520449995994568,10.0
694,/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Mul_output_0_DequantizeLinear_Output,/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Mul_output_0_DequantizeLinear,DequantizeLinear,18.709936141967773,19.485986709594727,0,0,0,0.09021290391683578,3.0
695,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/act/Mul_output_0_DequantizeLinear_Output,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/act/Mul_output_0_DequantizeLinear,DequantizeLinear,15.480878829956055,15.055270195007324,0,0,0,0.07882340252399445,4.0
696,/model.18/Concat_output_0,/model.18/Concat,Concat,7.4549150466918945,5.83022403717041,0,0,0,,
697,/model.23/one2one_cv2.0/one2one_cv2.0.1/conv/Conv_output_0,/model.23/one2one_cv2.0/one2one_cv2.0.1/conv/Conv,Conv,9.807928085327148,10.334980010986328,0,0,0,,
698,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/conv/Conv_output_0,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/conv/Conv,Conv,7.429190635681152,7.352299213409424,0,0,0,,
699,/model.18/Concat_output_0_QuantizeLinear_Output,/model.18/Concat_output_0_QuantizeLinear,QuantizeLinear,7.4549150466918945,177.0,0,0,0,0.034498367458581924,8.0
700,/model.23/one2one_cv2.0/one2one_cv2.0.1/conv/Conv_output_0_QuantizeLinear_Output,/model.23/one2one_cv2.0/one2one_cv2.0.1/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,9.807928085327148,248.0,0,0,0,0.0671323761343956,184.0
701,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/conv/Conv_output_0_QuantizeLinear_Output,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,7.429190635681152,233.0,0,0,0,0.07041637599468231,129.0
702,/model.18/Concat_output_0_DequantizeLinear_Output,/model.18/Concat_output_0_DequantizeLinear,DequantizeLinear,7.4549150466918945,5.83022403717041,0,0,0,0.034498367458581924,8.0
703,/model.23/one2one_cv2.0/one2one_cv2.0.1/conv/Conv_output_0_DequantizeLinear_Output,/model.23/one2one_cv2.0/one2one_cv2.0.1/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,9.807928085327148,10.338385581970215,0,0,0,0.0671323761343956,184.0
704,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/conv/Conv_output_0_DequantizeLinear_Output,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,7.429190635681152,7.32330322265625,0,0,0,0.07041637599468231,129.0
705,/model.19/cv1/conv/Conv_output_0,/model.19/cv1/conv/Conv,Conv,8.205262184143066,7.682654857635498,0,0,0,,
706,/model.23/one2one_cv2.0/one2one_cv2.0.1/act/Sigmoid_output_0,/model.23/one2one_cv2.0/one2one_cv2.0.1/act/Sigmoid,Sigmoid,0.9792054891586304,0.986566424369812,0,0,0,,
707,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/act/Sigmoid_output_0,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/act/Sigmoid,Sigmoid,0.9994066953659058,0.9993404746055603,0,0,0,,
708,/model.19/cv1/conv/Conv_output_0_QuantizeLinear_Output,/model.19/cv1/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,8.205262184143066,203.0,0,0,0,0.09229181706905365,125.0
709,/model.23/one2one_cv2.0/one2one_cv2.0.1/act/Sigmoid_output_0_QuantizeLinear_Output,/model.23/one2one_cv2.0/one2one_cv2.0.1/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9792054891586304,254.0,0,0,0,0.003888365812599659,0.0
710,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/act/Sigmoid_output_0_QuantizeLinear_Output,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9994066953659058,255.0,0,0,0,0.003921022638678551,0.0
711,/model.19/cv1/conv/Conv_output_0_DequantizeLinear_Output,/model.19/cv1/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,8.205262184143066,7.660220623016357,0,0,0,0.09229181706905365,125.0
712,/model.23/one2one_cv2.0/one2one_cv2.0.1/act/Sigmoid_output_0_DequantizeLinear_Output,/model.23/one2one_cv2.0/one2one_cv2.0.1/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9792054891586304,0.9876449108123779,0,0,0,0.003888365812599659,0.0
713,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/act/Sigmoid_output_0_DequantizeLinear_Output,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9994066953659058,0.9998607635498047,0,0,0,0.003921022638678551,0.0
714,/model.19/cv1/act/Sigmoid_output_0,/model.19/cv1/act/Sigmoid,Sigmoid,0.9997268915176392,0.9992530345916748,0,0,0,,
715,/model.23/one2one_cv2.0/one2one_cv2.0.1/act/Mul_output_0,/model.23/one2one_cv2.0/one2one_cv2.0.1/act/Mul,Mul,3.771951675415039,4.243388652801514,0,0,0,,
716,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/act/Mul_output_0,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/act/Mul,Mul,7.424782752990723,7.322283744812012,0,0,0,,
717,/model.19/cv1/act/Sigmoid_output_0_QuantizeLinear_Output,/model.19/cv1/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9997268915176392,255.0,0,0,0,0.00392154511064291,0.0
718,/model.23/one2one_cv2.0/one2one_cv2.0.1/act/Mul_output_0_QuantizeLinear_Output,/model.23/one2one_cv2.0/one2one_cv2.0.1/act/Mul_output_0_QuantizeLinear,QuantizeLinear,3.771951675415039,230.0,0,0,0,0.01961277797818184,14.0
719,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/act/Mul_output_0_QuantizeLinear_Output,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/act/Mul_output_0_QuantizeLinear,QuantizeLinear,7.424782752990723,212.0,0,0,0,0.03590884432196617,8.0
720,/model.19/cv1/act/Sigmoid_output_0_DequantizeLinear_Output,/model.19/cv1/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9997268915176392,0.9999939799308777,0,0,0,0.00392154511064291,0.0
721,/model.23/one2one_cv2.0/one2one_cv2.0.1/act/Mul_output_0_DequantizeLinear_Output,/model.23/one2one_cv2.0/one2one_cv2.0.1/act/Mul_output_0_DequantizeLinear,DequantizeLinear,3.771951675415039,4.2363600730896,0,0,0,0.01961277797818184,14.0
722,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/act/Mul_output_0_DequantizeLinear_Output,/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/act/Mul_output_0_DequantizeLinear,DequantizeLinear,7.424782752990723,7.325404167175293,0,0,0,0.03590884432196617,8.0
723,/model.19/cv1/act/Mul_output_0,/model.19/cv1/act/Mul,Mul,8.203021049499512,7.198718547821045,0,0,0,,
724,/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0,/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv,Conv,6.32776403427124,6.901518821716309,0,0,0,,
725,/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/conv/Conv_output_0,/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/conv/Conv,Conv,22.58702850341797,25.500164031982422,0,0,0,,
726,/model.19/cv1/act/Mul_output_0_QuantizeLinear_Output,/model.19/cv1/act/Mul_output_0_QuantizeLinear,QuantizeLinear,8.203021049499512,155.0,0,0,0,0.048245977610349655,6.0
727,/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0_QuantizeLinear_Output,/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0_QuantizeLinear,QuantizeLinear,6.32776403427124,238.0,0,0,0,0.03240397945046425,25.0
728,/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/conv/Conv_output_0_QuantizeLinear_Output,/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,22.58702850341797,177.0,0,0,0,0.35479292273521423,118.0
729,/model.19/cv1/act/Mul_output_0_DequantizeLinear_Output,/model.19/cv1/act/Mul_output_0_DequantizeLinear,DequantizeLinear,8.203021049499512,7.188650608062744,0,0,0,0.048245977610349655,6.0
730,/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0_DequantizeLinear_Output,/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0_DequantizeLinear,DequantizeLinear,6.32776403427124,6.902047634124756,0,0,0,0.03240397945046425,25.0
731,/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/conv/Conv_output_0_DequantizeLinear_Output,/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,22.58702850341797,25.545089721679688,0,0,0,0.35479292273521423,118.0
732,/model.19/Split_output_0,/model.19/Split,Split,8.203021049499512,7.188650608062744,0,0,0,,
733,/model.19/Split_output_1,/model.19/Split,Split,6.969111442565918,6.464961051940918,0,0,0,,
734,/model.23/Reshape_output_0,/model.23/Reshape,Reshape,6.32776403427124,6.902047634124756,0,0,0,,
735,/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/act/Sigmoid_output_0,/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/act/Sigmoid,Sigmoid,1.0,1.0,0,0,0,,
736,/model.19/Split_output_0_QuantizeLinear_Output,/model.19/Split_output_0_QuantizeLinear,QuantizeLinear,8.203021049499512,155.0,0,0,0,0.048245977610349655,6.0
737,/model.19/Split_output_1_QuantizeLinear_Output,/model.19/Split_output_1_QuantizeLinear,QuantizeLinear,6.969111442565918,140.0,0,0,0,0.048245977610349655,6.0
738,/model.23/Reshape_output_0_QuantizeLinear_Output,/model.23/Reshape_output_0_QuantizeLinear,QuantizeLinear,6.32776403427124,238.0,0,0,0,0.03240397945046425,25.0
739,/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/act/Sigmoid_output_0_QuantizeLinear_Output,/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,1.0,255.0,0,0,0,0.003921568859368563,0.0
740,/model.19/Split_output_0_DequantizeLinear_Output,/model.19/Split_output_0_DequantizeLinear,DequantizeLinear,8.203021049499512,7.188650608062744,0,0,0,0.048245977610349655,6.0
741,/model.19/Split_output_1_DequantizeLinear_Output,/model.19/Split_output_1_DequantizeLinear,DequantizeLinear,6.969111442565918,6.464961051940918,0,0,0,0.048245977610349655,6.0
742,/model.23/Reshape_output_0_DequantizeLinear_Output,/model.23/Reshape_output_0_DequantizeLinear,DequantizeLinear,6.32776403427124,6.902047634124756,0,0,0,0.03240397945046425,25.0
743,/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/act/Sigmoid_output_0_DequantizeLinear_Output,/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,1.0,1.0,0,0,0,0.003921568859368563,0.0
744,/model.19/m.0/cv1/conv/Conv_output_0,/model.19/m.0/cv1/conv/Conv,Conv,3.523719072341919,3.289371967315674,0,0,0,,
745,/model.19/m.0/cv2/conv/Conv_output_0,/model.19/m.0/cv2/conv/Conv,Conv,9.301168441772461,9.61804485321045,0,0,0,,
